session_id,user_id,content_id,watch_date,watch_duration_minutes,completion_percentage,device_type,quality_level,created_at,session_duration_min,completion_rate
S020446,U0464,M141,2024-02-15,79,54.0,Tablet,HD,2025-09-17 01:06:31.876156,79,0.54
S066221,U1481,M018,2024-07-15,70,83.9,Tablet,HD,2025-09-17 01:06:31.876156,70,0.8390000000000001
S050405,U1131,M063,2024-08-05,87,83.9,Tablet,HD,2025-09-17 01:06:31.876156,87,0.8390000000000001
S100427,U2241,M108,2024-01-18,62,54.5,Mobile,SD,2025-09-17 01:06:31.876156,62,0.545
S101146,U2261,M139,2024-02-27,95,74.1,Smart Tv,4K,2025-09-17 01:06:31.876156,95,0.741
S139100,U3116,M014,2024-02-11,122,100.0,Tablet,HD,2025-09-17 01:06:31.876156,122,1.0
S209973,U4705,M190,2024-04-06,118,100.0,Mobile,SD,2025-09-17 01:06:31.876156,118,1.0
S194496,U4371,S069,2024-05-01,40,83.6,Mobile,HD,2025-09-17 01:06:31.876156,40,0.836
S220925,U4958,S014,2024-02-01,14,24.1,Tablet,SD,2025-09-17 01:06:31.876156,14,0.24100000000000002
S181963,U4090,M001,2024-06-12,131,73.6,Smart Tv,HD,2025-09-17 01:06:31.876156,131,0.736
S133400,U2980,M132,2024-06-18,101,95.8,Mobile,SD,2025-09-17 01:06:31.876156,101,0.958
S054750,U1234,M022,2024-08-16,134,91.3,Gaming Console,SD,2025-09-17 01:06:31.876156,134,0.9129999999999999
S209800,U4701,M176,2024-04-17,154,94.6,Mobile,4K,2025-09-17 01:06:31.876156,154,0.946
S108349,U2423,M172,2024-06-12,96,68.7,Mobile,SD,2025-09-17 01:06:31.876156,96,0.687
S159780,U3572,M045,2024-07-21,36,29.7,Mobile,HD,2025-09-17 01:06:31.876156,36,0.297
S220959,U4958,M057,2024-04-29,99,66.9,Gaming Console,SD,2025-09-17 01:06:31.876156,99,0.669
S172500,U3870,M132,2024-01-31,98,93.0,Desktop,HD,2025-09-17 01:06:31.876156,98,0.93
S113909,U2547,M076,2024-08-14,88,53.2,Mobile,HD,2025-09-17 01:06:31.876156,88,0.532
S012114,U0282,M083,2024-02-08,72,62.6,Smart Tv,HD,2025-09-17 01:06:31.876156,72,0.626
S014652,U0340,M046,2024-02-21,38,26.4,Smart Tv,HD,2025-09-17 01:06:31.876156,38,0.264
S148901,U3338,S071,2024-02-20,31,85.1,Desktop,4K,2025-09-17 01:06:31.876156,31,0.851
S082779,U1851,S007,2024-01-07,58,100.0,Mobile,HD,2025-09-17 01:06:31.876156,58,1.0
S198202,U4454,S069,2024-07-17,45,93.3,Mobile,HD,2025-09-17 01:06:31.876156,45,0.9329999999999999
S010311,U0244,M178,2024-01-26,127,75.4,Mobile,HD,2025-09-17 01:06:31.876156,127,0.754
S124456,U2783,S081,2024-06-14,26,92.4,Tablet,4K,2025-09-17 01:06:31.876156,26,0.924
S111483,U2492,S067,2024-06-29,13,22.4,Smart Tv,SD,2025-09-17 01:06:31.876156,13,0.22399999999999998
S191705,U4309,M016,2024-01-15,92,97.7,Desktop,4K,2025-09-17 01:06:31.876156,92,0.977
S066769,U1493,S047,2024-01-26,10,17.5,Smart Tv,HD,2025-09-17 01:06:31.876156,10,0.175
S002802,U0067,M185,2024-03-11,113,77.5,Tablet,4K,2025-09-17 01:06:31.876156,113,0.775
S219472,U4921,S098,2024-02-24,57,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,57,1.0
S222346,U4992,S052,2024-07-18,39,72.0,Mobile,SD,2025-09-17 01:06:31.876156,39,0.72
S039764,U0884,M010,2024-08-22,91,52.7,Tablet,4K,2025-09-17 01:06:31.876156,91,0.527
S041797,U0932,S046,2024-01-16,20,98.5,Smart Tv,HD,2025-09-17 01:06:31.876156,20,0.985
S174755,U3920,M196,2024-02-27,85,84.3,Smart Tv,HD,2025-09-17 01:06:31.876156,85,0.843
S088193,U1966,M063,2024-03-29,62,60.1,Desktop,HD,2025-09-17 01:06:31.876156,62,0.601
S222062,U4986,M063,2024-07-24,93,90.2,Mobile,SD,2025-09-17 01:06:31.876156,93,0.902
S012069,U0280,M122,2024-02-13,89,57.2,Desktop,4K,2025-09-17 01:06:31.876156,89,0.5720000000000001
S207705,U4660,M064,2024-03-24,107,95.3,Mobile,HD,2025-09-17 01:06:31.876156,107,0.953
S072522,U1616,M135,2024-01-07,172,100.0,Mobile,HD,2025-09-17 01:06:31.876156,172,1.0
S149641,U3357,M127,2024-06-19,99,55.4,Mobile,4K,2025-09-17 01:06:31.876156,99,0.5539999999999999
S144051,U3232,M120,2024-02-15,101,97.5,Gaming Console,HD,2025-09-17 01:06:31.876156,101,0.975
S128446,U2873,M023,2024-02-27,28,19.1,Smart Tv,SD,2025-09-17 01:06:31.876156,28,0.191
S107032,U2389,M064,2024-08-10,113,100.0,Tablet,4K,2025-09-17 01:06:31.876156,113,1.0
S186508,U4195,S042,2024-04-22,33,64.9,Tablet,HD,2025-09-17 01:06:31.876156,33,0.649
S103706,U2321,M113,2024-01-08,45,26.4,Smart Tv,HD,2025-09-17 01:06:31.876156,45,0.264
S188725,U4243,M132,2024-03-13,91,85.8,Smart Tv,4K,2025-09-17 01:06:31.876156,91,0.858
S201229,U4521,M123,2024-08-02,83,71.0,Tablet,HD,2025-09-17 01:06:31.876156,83,0.71
S013287,U0306,M177,2024-08-13,155,93.0,Tablet,HD,2025-09-17 01:06:31.876156,155,0.93
S094354,U2098,S042,2024-06-08,51,100.0,Desktop,SD,2025-09-17 01:06:31.876156,51,1.0
S079339,U1771,S004,2024-02-10,52,90.6,Mobile,4K,2025-09-17 01:06:31.876156,52,0.9059999999999999
S109560,U2451,M193,2024-03-17,43,47.8,Mobile,HD,2025-09-17 01:06:31.876156,43,0.478
S089762,U1998,S013,2024-06-02,39,75.5,Mobile,HD,2025-09-17 01:06:31.876156,39,0.755
S109457,U2447,S060,2024-07-23,29,70.8,Desktop,4K,2025-09-17 01:06:31.876156,29,0.708
S193425,U4346,M043,2024-02-14,122,91.6,Tablet,HD,2025-09-17 01:06:31.876156,122,0.9159999999999999
S178228,U4000,M134,2024-05-08,48,36.5,Mobile,SD,2025-09-17 01:06:31.876156,48,0.365
S107568,U2401,S028,2024-07-25,28,62.6,Smart Tv,4K,2025-09-17 01:06:31.876156,28,0.626
S204525,U4594,M040,2024-08-23,87,51.0,Tablet,4K,2025-09-17 01:06:31.876156,87,0.51
S140588,U3156,M093,2024-06-05,55,63.4,Smart Tv,4K,2025-09-17 01:06:31.876156,55,0.634
S156743,U3508,M126,2024-08-06,96,86.5,Desktop,4K,2025-09-17 01:06:31.876156,96,0.865
S015515,U0357,M009,2024-02-28,75,84.0,Tablet,4K,2025-09-17 01:06:31.876156,75,0.84
S167873,U3767,M036,2024-07-04,92,92.0,Tablet,HD,2025-09-17 01:06:31.876156,92,0.92
S010642,U0250,S008,2024-05-03,25,89.6,Desktop,4K,2025-09-17 01:06:31.876156,25,0.8959999999999999
S082487,U1845,M192,2024-03-03,141,100.0,Mobile,SD,2025-09-17 01:06:31.876156,141,1.0
S218790,U4901,S069,2024-02-14,43,89.2,Desktop,SD,2025-09-17 01:06:31.876156,43,0.892
S096373,U2148,M006,2024-07-20,157,100.0,Mobile,SD,2025-09-17 01:06:31.876156,157,1.0
S159487,U3565,S002,2024-02-08,17,86.4,Mobile,HD,2025-09-17 01:06:31.876156,17,0.8640000000000001
S045587,U1024,M192,2024-08-31,109,77.4,Desktop,HD,2025-09-17 01:06:31.876156,109,0.774
S174971,U3924,S038,2024-04-23,49,95.2,Smart Tv,4K,2025-09-17 01:06:31.876156,49,0.9520000000000001
S196725,U4422,M068,2024-07-11,167,99.1,Smart Tv,HD,2025-09-17 01:06:31.876156,167,0.991
S135406,U3031,S056,2024-08-11,16,27.2,Smart Tv,HD,2025-09-17 01:06:31.876156,16,0.272
S051257,U1151,S023,2024-04-30,34,84.3,Mobile,SD,2025-09-17 01:06:31.876156,34,0.843
S043122,U0963,S012,2024-08-14,33,97.8,Smart Tv,HD,2025-09-17 01:06:31.876156,33,0.978
S032026,U0724,S071,2024-05-25,37,100.0,Mobile,HD,2025-09-17 01:06:31.876156,37,1.0
S163362,U3663,M165,2024-01-31,54,35.8,Gaming Console,HD,2025-09-17 01:06:31.876156,54,0.358
S076829,U1712,M073,2024-06-21,56,39.8,Mobile,HD,2025-09-17 01:06:31.876156,56,0.39799999999999996
S079182,U1768,S075,2024-05-07,36,97.1,Mobile,4K,2025-09-17 01:06:31.876156,36,0.971
S065363,U1463,M061,2024-08-15,83,84.2,Smart Tv,HD,2025-09-17 01:06:31.876156,83,0.8420000000000001
S111369,U2490,M175,2024-01-14,138,100.0,Mobile,SD,2025-09-17 01:06:31.876156,138,1.0
S056352,U1265,M006,2024-04-06,157,100.0,Mobile,HD,2025-09-17 01:06:31.876156,157,1.0
S102626,U2297,M191,2024-03-13,126,91.5,Desktop,4K,2025-09-17 01:06:31.876156,126,0.915
S097435,U2174,M016,2024-01-13,54,57.7,Desktop,HD,2025-09-17 01:06:31.876156,54,0.5770000000000001
S109446,U2447,M143,2024-06-01,26,17.4,Desktop,4K,2025-09-17 01:06:31.876156,26,0.174
S211830,U4745,S087,2024-08-15,51,93.6,Smart Tv,4K,2025-09-17 01:06:31.876156,51,0.9359999999999999
S096758,U2156,M048,2024-05-25,104,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,104,1.0
S000977,U0025,M185,2024-01-23,113,77.4,Gaming Console,SD,2025-09-17 01:06:31.876156,113,0.774
S192860,U4335,M039,2024-08-15,66,64.1,Smart Tv,4K,2025-09-17 01:06:31.876156,66,0.6409999999999999
S149600,U3356,M095,2024-02-05,123,93.9,Smart Tv,SD,2025-09-17 01:06:31.876156,123,0.9390000000000001
S012821,U0294,M082,2024-01-01,122,90.5,Smart Tv,SD,2025-09-17 01:06:31.876156,122,0.905
S119316,U2670,S067,2024-08-20,27,45.9,Smart Tv,HD,2025-09-17 01:06:31.876156,27,0.45899999999999996
S069815,U1551,S068,2024-06-07,17,71.1,Smart Tv,4K,2025-09-17 01:06:31.876156,17,0.711
S137048,U3069,S040,2024-07-16,33,99.2,Tablet,4K,2025-09-17 01:06:31.876156,33,0.992
S096452,U2150,M112,2024-03-16,125,75.3,Smart Tv,4K,2025-09-17 01:06:31.876156,125,0.753
S117710,U2634,S053,2024-06-09,29,67.6,Smart Tv,SD,2025-09-17 01:06:31.876156,29,0.6759999999999999
S158203,U3539,S034,2024-05-02,19,72.1,Smart Tv,HD,2025-09-17 01:06:31.876156,19,0.721
S009198,U0213,M110,2024-08-31,127,100.0,Mobile,HD,2025-09-17 01:06:31.876156,127,1.0
S197111,U4430,M049,2024-04-28,126,100.0,Mobile,HD,2025-09-17 01:06:31.876156,126,1.0
S131987,U2951,M071,2024-03-09,80,78.5,Smart Tv,HD,2025-09-17 01:06:31.876156,80,0.785
S159659,U3568,S036,2024-06-26,33,95.0,Desktop,HD,2025-09-17 01:06:31.876156,33,0.95
S190505,U4283,M196,2024-05-22,97,96.2,Mobile,HD,2025-09-17 01:06:31.876156,97,0.9620000000000001
S174411,U3912,S046,2024-01-01,10,48.6,Smart Tv,HD,2025-09-17 01:06:31.876156,10,0.486
S214906,U4815,M068,2024-02-04,169,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,169,1.0
S141125,U3166,S052,2024-01-08,49,90.8,Mobile,SD,2025-09-17 01:06:31.876156,49,0.9079999999999999
S119810,U2679,M005,2024-03-07,142,84.6,Mobile,HD,2025-09-17 01:06:31.876156,142,0.846
S148091,U3320,M057,2024-05-02,94,63.1,Mobile,SD,2025-09-17 01:06:31.876156,94,0.631
S071168,U1583,M145,2024-07-18,145,87.6,Desktop,HD,2025-09-17 01:06:31.876156,145,0.8759999999999999
S202424,U4550,M029,2024-04-03,62,51.0,Smart Tv,HD,2025-09-17 01:06:31.876156,62,0.51
S156280,U3497,M095,2024-03-12,83,63.9,Mobile,HD,2025-09-17 01:06:31.876156,83,0.639
S161670,U3621,M026,2024-01-18,126,77.7,Tablet,4K,2025-09-17 01:06:31.876156,126,0.777
S056914,U1276,S081,2024-06-06,21,73.7,Smart Tv,HD,2025-09-17 01:06:31.876156,21,0.737
S179729,U4037,M103,2024-03-03,156,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,156,1.0
S007073,U0162,M048,2024-03-12,77,74.2,Mobile,HD,2025-09-17 01:06:31.876156,77,0.742
S221095,U4962,M052,2024-02-10,91,76.3,Smart Tv,HD,2025-09-17 01:06:31.876156,91,0.763
S012326,U0286,S058,2024-07-16,31,55.5,Tablet,4K,2025-09-17 01:06:31.876156,31,0.555
S026358,U0596,S074,2024-05-10,44,95.1,Tablet,4K,2025-09-17 01:06:31.876156,44,0.951
S114197,U2554,M194,2024-07-26,89,85.0,Mobile,HD,2025-09-17 01:06:31.876156,89,0.85
S171194,U3840,M162,2024-04-17,102,88.5,Smart Tv,HD,2025-09-17 01:06:31.876156,102,0.885
S020578,U0467,M024,2024-02-28,151,95.5,Mobile,HD,2025-09-17 01:06:31.876156,151,0.955
S154837,U3468,M175,2024-06-02,138,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,138,1.0
S031866,U0721,M136,2024-02-21,50,50.2,Mobile,HD,2025-09-17 01:06:31.876156,50,0.502
S209456,U4694,M100,2024-02-19,141,97.4,Smart Tv,4K,2025-09-17 01:06:31.876156,141,0.9740000000000001
S047537,U1069,M010,2024-07-03,43,25.0,Mobile,4K,2025-09-17 01:06:31.876156,43,0.25
S037801,U0841,M104,2024-04-08,65,60.5,Desktop,HD,2025-09-17 01:06:31.876156,65,0.605
S045142,U1014,M068,2024-03-10,169,100.0,Mobile,HD,2025-09-17 01:06:31.876156,169,1.0
S187577,U4220,S073,2024-02-22,36,73.6,Smart Tv,4K,2025-09-17 01:06:31.876156,36,0.736
S154272,U3457,S039,2024-01-25,42,80.8,Mobile,HD,2025-09-17 01:06:31.876156,42,0.8079999999999999
S111565,U2493,M028,2024-05-31,157,90.0,Mobile,HD,2025-09-17 01:06:31.876156,157,0.9
S031839,U0720,M004,2024-05-25,146,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,146,1.0
S128443,U2873,M117,2024-02-23,120,70.9,Mobile,SD,2025-09-17 01:06:31.876156,120,0.7090000000000001
S161987,U3631,S065,2024-03-20,37,85.3,Desktop,4K,2025-09-17 01:06:31.876156,37,0.853
S071492,U1590,M062,2024-05-02,62,46.0,Mobile,HD,2025-09-17 01:06:31.876156,62,0.46
S065406,U1464,M182,2024-06-20,167,93.3,Mobile,SD,2025-09-17 01:06:31.876156,167,0.9329999999999999
S084511,U1893,S039,2024-07-09,35,68.7,Gaming Console,HD,2025-09-17 01:06:31.876156,35,0.687
S023538,U0536,M034,2024-04-05,140,92.9,Smart Tv,4K,2025-09-17 01:06:31.876156,140,0.929
S133088,U2973,M005,2024-04-09,154,91.3,Mobile,SD,2025-09-17 01:06:31.876156,154,0.9129999999999999
S170866,U3831,S078,2024-07-04,12,50.3,Mobile,SD,2025-09-17 01:06:31.876156,12,0.503
S095317,U2123,M022,2024-03-22,121,82.8,Desktop,HD,2025-09-17 01:06:31.876156,121,0.828
S157479,U3522,S033,2024-07-13,28,100.0,Mobile,SD,2025-09-17 01:06:31.876156,28,1.0
S119866,U2681,M054,2024-05-09,87,89.1,Mobile,HD,2025-09-17 01:06:31.876156,87,0.8909999999999999
S168663,U3786,M061,2024-01-12,67,68.0,Smart Tv,HD,2025-09-17 01:06:31.876156,67,0.68
S019969,U0454,S022,2024-06-23,37,100.0,Mobile,HD,2025-09-17 01:06:31.876156,37,1.0
S158813,U3553,M199,2024-03-03,100,57.5,Tablet,4K,2025-09-17 01:06:31.876156,100,0.575
S085504,U1911,S023,2024-06-26,35,86.1,Tablet,4K,2025-09-17 01:06:31.876156,35,0.861
S090001,U2004,S022,2024-03-02,37,100.0,Tablet,HD,2025-09-17 01:06:31.876156,37,1.0
S185733,U4175,M114,2024-04-05,21,13.7,Mobile,HD,2025-09-17 01:06:31.876156,21,0.13699999999999998
S016464,U0375,S005,2024-01-04,27,95.8,Smart Tv,HD,2025-09-17 01:06:31.876156,27,0.958
S095413,U2125,M167,2024-05-22,134,94.8,Tablet,HD,2025-09-17 01:06:31.876156,134,0.948
S021813,U0492,M061,2024-01-03,60,61.3,Desktop,4K,2025-09-17 01:06:31.876156,60,0.613
S031727,U0718,M103,2024-06-08,156,100.0,Mobile,4K,2025-09-17 01:06:31.876156,156,1.0
S047674,U1071,M052,2024-07-18,96,80.4,Mobile,HD,2025-09-17 01:06:31.876156,96,0.804
S100663,U2247,M002,2024-04-11,86,59.2,Tablet,SD,2025-09-17 01:06:31.876156,86,0.5920000000000001
S070739,U1573,S046,2024-05-07,20,97.0,Mobile,4K,2025-09-17 01:06:31.876156,20,0.97
S098070,U2187,M162,2024-05-30,95,82.6,Mobile,HD,2025-09-17 01:06:31.876156,95,0.826
S131263,U2934,S065,2024-04-19,43,99.0,Gaming Console,HD,2025-09-17 01:06:31.876156,43,0.99
S115301,U2578,M103,2024-01-12,145,93.2,Desktop,HD,2025-09-17 01:06:31.876156,145,0.932
S130436,U2913,M183,2024-08-03,74,85.1,Smart Tv,4K,2025-09-17 01:06:31.876156,74,0.851
S037151,U0829,M003,2024-05-24,92,91.2,Desktop,HD,2025-09-17 01:06:31.876156,92,0.912
S044713,U1003,S069,2024-04-30,41,83.7,Smart Tv,HD,2025-09-17 01:06:31.876156,41,0.8370000000000001
S086733,U1935,M066,2024-03-28,109,81.8,Mobile,HD,2025-09-17 01:06:31.876156,109,0.818
S088011,U1962,M126,2024-04-25,59,53.3,Smart Tv,HD,2025-09-17 01:06:31.876156,59,0.5329999999999999
S023631,U0537,S082,2024-03-23,46,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,46,1.0
S013509,U0311,M130,2024-05-27,103,75.3,Smart Tv,HD,2025-09-17 01:06:31.876156,103,0.753
S077863,U1738,M164,2024-06-18,119,87.5,Smart Tv,4K,2025-09-17 01:06:31.876156,119,0.875
S173516,U3895,S067,2024-08-31,60,100.0,Gaming Console,HD,2025-09-17 01:06:31.876156,60,1.0
S162077,U3632,M098,2024-04-28,142,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,142,1.0
S059512,U1341,S004,2024-07-05,33,57.8,Mobile,SD,2025-09-17 01:06:31.876156,33,0.578
S222596,U4996,M018,2024-06-23,84,100.0,Mobile,SD,2025-09-17 01:06:31.876156,84,1.0
S065222,U1461,S077,2024-07-20,23,100.0,Tablet,4K,2025-09-17 01:06:31.876156,23,1.0
S210527,U4714,M140,2024-01-05,81,75.1,Tablet,4K,2025-09-17 01:06:31.876156,81,0.7509999999999999
S132000,U2952,M116,2024-07-09,135,99.6,Mobile,HD,2025-09-17 01:06:31.876156,135,0.996
S061982,U1390,S055,2024-01-09,54,92.1,Gaming Console,4K,2025-09-17 01:06:31.876156,54,0.9209999999999999
S077688,U1735,S086,2024-01-02,47,82.9,Smart Tv,4K,2025-09-17 01:06:31.876156,47,0.8290000000000001
S004083,U0097,M100,2024-01-25,81,56.1,Tablet,SD,2025-09-17 01:06:31.876156,81,0.561
S025489,U0578,M003,2024-06-23,86,84.7,Smart Tv,HD,2025-09-17 01:06:31.876156,86,0.847
S146210,U3278,M199,2024-08-11,169,96.9,Mobile,HD,2025-09-17 01:06:31.876156,169,0.9690000000000001
S042970,U0959,M105,2024-02-11,31,30.0,Smart Tv,4K,2025-09-17 01:06:31.876156,31,0.3
S125454,U2802,S081,2024-05-01,12,44.7,Tablet,4K,2025-09-17 01:06:31.876156,12,0.447
S024214,U0551,M075,2024-07-12,118,95.2,Smart Tv,4K,2025-09-17 01:06:31.876156,118,0.9520000000000001
S183893,U4136,S085,2024-07-12,22,86.0,Smart Tv,HD,2025-09-17 01:06:31.876156,22,0.86
S085279,U1907,M145,2024-07-18,145,87.7,Desktop,HD,2025-09-17 01:06:31.876156,145,0.877
S027086,U0610,M169,2024-07-08,125,79.6,Smart Tv,HD,2025-09-17 01:06:31.876156,125,0.7959999999999999
S182485,U4100,M125,2024-03-18,98,60.0,Mobile,4K,2025-09-17 01:06:31.876156,98,0.6
S174890,U3923,M066,2024-03-24,132,99.1,Smart Tv,SD,2025-09-17 01:06:31.876156,132,0.991
S107311,U2395,M112,2024-07-29,163,97.8,Smart Tv,4K,2025-09-17 01:06:31.876156,163,0.978
S101740,U2275,M120,2024-05-09,103,99.7,Smart Tv,4K,2025-09-17 01:06:31.876156,103,0.997
S164861,U3693,M052,2024-01-18,111,93.0,Smart Tv,SD,2025-09-17 01:06:31.876156,111,0.93
S142977,U3206,S012,2024-07-12,29,87.7,Mobile,HD,2025-09-17 01:06:31.876156,29,0.877
S023103,U0523,S032,2024-08-06,32,89.1,Mobile,SD,2025-09-17 01:06:31.876156,32,0.8909999999999999
S218133,U4885,S081,2024-04-12,17,59.5,Mobile,HD,2025-09-17 01:06:31.876156,17,0.595
S055762,U1251,S099,2024-03-24,39,100.0,Gaming Console,HD,2025-09-17 01:06:31.876156,39,1.0
S142506,U3196,M175,2024-07-06,138,100.0,Desktop,HD,2025-09-17 01:06:31.876156,138,1.0
S068388,U1523,M141,2024-03-11,139,94.9,Desktop,HD,2025-09-17 01:06:31.876156,139,0.9490000000000001
S091064,U2026,S072,2024-05-18,21,100.0,Gaming Console,HD,2025-09-17 01:06:31.876156,21,1.0
S187466,U4216,M070,2024-06-16,171,100.0,Smart Tv,HD,2025-09-17 01:06:31.876156,171,1.0
S079167,U1768,M050,2024-03-25,89,92.7,Smart Tv,4K,2025-09-17 01:06:31.876156,89,0.927
S116449,U2602,S035,2024-07-16,42,86.4,Smart Tv,HD,2025-09-17 01:06:31.876156,42,0.8640000000000001
S114047,U2549,M153,2024-04-26,146,82.0,Desktop,HD,2025-09-17 01:06:31.876156,146,0.82
S161470,U3616,M172,2024-07-31,43,30.6,Mobile,SD,2025-09-17 01:06:31.876156,43,0.306
S054077,U1219,M054,2024-02-25,98,100.0,Mobile,HD,2025-09-17 01:06:31.876156,98,1.0
S001995,U0047,M009,2024-06-06,73,82.1,Mobile,HD,2025-09-17 01:06:31.876156,73,0.821
S008465,U0194,S029,2024-01-20,42,100.0,Mobile,HD,2025-09-17 01:06:31.876156,42,1.0
S031509,U0713,M010,2024-06-04,87,50.5,Smart Tv,HD,2025-09-17 01:06:31.876156,87,0.505
S102200,U2287,S055,2024-04-20,59,100.0,Mobile,HD,2025-09-17 01:06:31.876156,59,1.0
S183873,U4136,S056,2024-07-14,57,97.9,Smart Tv,HD,2025-09-17 01:06:31.876156,57,0.9790000000000001
S094943,U2114,S068,2024-07-05,4,16.4,Smart Tv,4K,2025-09-17 01:06:31.876156,4,0.16399999999999998
S081752,U1825,S028,2024-06-07,24,53.5,Desktop,HD,2025-09-17 01:06:31.876156,24,0.535
S156472,U3500,M108,2024-01-11,104,91.2,Mobile,HD,2025-09-17 01:06:31.876156,104,0.912
S093625,U2080,S071,2024-06-24,36,98.2,Smart Tv,HD,2025-09-17 01:06:31.876156,36,0.982
S015425,U0353,M179,2024-05-30,158,90.6,Mobile,SD,2025-09-17 01:06:31.876156,158,0.9059999999999999
S136658,U3060,M053,2024-04-14,108,66.8,Smart Tv,HD,2025-09-17 01:06:31.876156,108,0.6679999999999999
S171865,U3855,M056,2024-02-29,41,47.5,Smart Tv,4K,2025-09-17 01:06:31.876156,41,0.475
S041713,U0929,M120,2024-07-18,101,97.2,Gaming Console,HD,2025-09-17 01:06:31.876156,101,0.972
S106649,U2382,S084,2024-06-03,28,53.0,Tablet,HD,2025-09-17 01:06:31.876156,28,0.53
S175674,U3938,S098,2024-02-11,57,100.0,Mobile,SD,2025-09-17 01:06:31.876156,57,1.0
S208044,U4666,M097,2024-03-10,131,100.0,Mobile,SD,2025-09-17 01:06:31.876156,131,1.0
S059166,U1333,S041,2024-01-20,30,89.7,Mobile,SD,2025-09-17 01:06:31.876156,30,0.897
S057320,U1285,M103,2024-03-01,147,94.7,Mobile,SD,2025-09-17 01:06:31.876156,147,0.9470000000000001
S026542,U0599,M100,2024-06-12,83,57.8,Smart Tv,4K,2025-09-17 01:06:31.876156,83,0.578
S169234,U3799,M019,2024-02-02,62,75.6,Desktop,HD,2025-09-17 01:06:31.876156,62,0.7559999999999999
S137316,U3076,S014,2024-02-24,60,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,60,1.0
S031394,U0712,M138,2024-05-03,141,96.6,Tablet,4K,2025-09-17 01:06:31.876156,141,0.966
S099368,U2214,M055,2024-03-01,127,89.5,Mobile,HD,2025-09-17 01:06:31.876156,127,0.895
S196658,U4421,M131,2024-01-03,129,72.9,Mobile,HD,2025-09-17 01:06:31.876156,129,0.7290000000000001
S147302,U3301,M054,2024-05-04,98,100.0,Mobile,HD,2025-09-17 01:06:31.876156,98,1.0
S160845,U3599,S073,2024-07-27,36,72.5,Smart Tv,HD,2025-09-17 01:06:31.876156,36,0.725
S025110,U0573,S068,2024-01-25,21,85.4,Smart Tv,HD,2025-09-17 01:06:31.876156,21,0.8540000000000001
S159844,U3573,M024,2024-06-28,129,81.6,Desktop,HD,2025-09-17 01:06:31.876156,129,0.816
S186542,U4196,M143,2024-06-24,118,77.7,Smart Tv,SD,2025-09-17 01:06:31.876156,118,0.777
S051676,U1161,M180,2024-06-24,150,91.5,Mobile,HD,2025-09-17 01:06:31.876156,150,0.915
S212476,U4759,S050,2024-02-22,25,64.5,Tablet,SD,2025-09-17 01:06:31.876156,25,0.645
S144446,U3238,M136,2024-08-28,55,55.9,Smart Tv,SD,2025-09-17 01:06:31.876156,55,0.5589999999999999
S170251,U3820,M036,2024-02-10,100,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,100,1.0
S150767,U3381,M031,2024-04-29,63,61.1,Gaming Console,HD,2025-09-17 01:06:31.876156,63,0.611
S081377,U1816,M139,2024-04-29,110,85.5,Tablet,HD,2025-09-17 01:06:31.876156,110,0.855
S183055,U4116,S093,2024-04-05,41,87.9,Mobile,4K,2025-09-17 01:06:31.876156,41,0.879
S174398,U3912,M054,2024-01-13,87,89.8,Mobile,SD,2025-09-17 01:06:31.876156,87,0.898
S149125,U3343,M190,2024-06-30,118,100.0,Smart Tv,SD,2025-09-17 01:06:31.876156,118,1.0
S036010,U0809,M028,2024-07-25,81,46.4,Mobile,HD,2025-09-17 01:06:31.876156,81,0.46399999999999997
S022899,U0517,S020,2024-03-26,6,18.1,Desktop,HD,2025-09-17 01:06:31.876156,6,0.18100000000000002
S195434,U4391,M123,2024-04-02,15,12.8,Smart Tv,4K,2025-09-17 01:06:31.876156,15,0.128
S217046,U4862,M133,2024-07-23,110,89.7,Smart Tv,4K,2025-09-17 01:06:31.876156,110,0.897
S073237,U1633,S039,2024-07-10,39,75.8,Mobile,SD,2025-09-17 01:06:31.876156,39,0.758
S051388,U1153,S087,2024-01-02,42,77.5,Gaming Console,HD,2025-09-17 01:06:31.876156,42,0.775
S160708,U3597,M051,2024-04-15,94,60.7,Smart Tv,SD,2025-09-17 01:06:31.876156,94,0.607
S008278,U0192,M173,2024-04-21,164,100.0,Smart Tv,4K,2025-09-17 01:06:31.876156,164,1.0
S179985,U4045,S016,2024-06-23,55,100.0,Desktop,SD,2025-09-17 01:06:31.876156,55,1.0
S154617,U3464,M137,2024-04-22,49,39.8,Mobile,SD,2025-09-17 01:06:31.876156,49,0.39799999999999996
S206418,U4634,M184,2024-08-16,13,16.5,Mobile,SD,2025-09-17 01:06:31.876156,13,0.165
S024383,U0556,M067,2024-01-31,103,81.9,Desktop,SD,2025-09-17 01:06:31.876156,103,0.8190000000000001
S068105,U1517,M047,2024-06-28,77,64.9,Smart Tv,SD,2025-09-17 01:06:31.876156,77,0.649
