user_id,sessions_count,avg_duration,duration_std,avg_completion,completion_std,unique_content,age,subscription_type,country,subscription_numeric,cluster_kmeans
U00750,5,77.4,36.15660382281499,80.22222222222221,35.26268268472291,5,72.0,Standard,Brazil,2,2
U00751,3,67.33333333333333,45.93836450433704,70.74074074074075,46.88221823710217,3,55.0,Basic,Chile,1,2
U00752,4,51.0,39.99166579843022,56.666666666666664,44.435184220478014,4,26.0,Basic,Chile,1,2
U00753,3,59.666666666666664,49.3389636426763,58.14814814814815,42.22709523536352,3,31.0,Standard,Brazil,2,2
U00754,6,63.666666666666664,36.54403736133525,64.25925925925925,31.25693338722887,6,47.0,Standard,Brazil,2,2
U00755,4,60.5,48.542077966783964,60.27777777777778,45.8695143388178,4,45.0,Premium,Argentina,3,2
U00756,8,38.375,37.81888228309844,42.08333333333333,41.10655272883725,8,63.0,Basic,Colombia,1,2
U00757,10,62.7,44.34974633523849,62.55555555555556,41.22290439021592,10,66.0,Basic,Chile,1,2
U00758,5,59.0,25.622255950637914,65.55555555555556,28.469173278486576,5,28.0,Premium,Mexico,3,2
U00759,1,116.0,0.0,100.0,0.0,1,38.0,Basic,Chile,1,1
U00760,5,44.4,36.149688795340964,48.666666666666664,39.05836089181874,5,50.0,Standard,Argentina,2,2
U00761,4,48.0,35.27983371087039,52.22222222222222,37.28435941236115,4,52.0,Premium,Argentina,3,2
U00762,4,17.5,22.781571499789035,19.444444444444443,25.312857221987816,4,62.0,Standard,Chile,2,0
U00763,6,68.66666666666667,29.166190472303143,75.0,31.117062922748215,5,63.0,Standard,Argentina,2,2
U00764,2,54.5,3.5355339059327378,60.55555555555555,3.9283710065919317,2,43.0,Basic,Peru,1,0
U00765,6,76.0,47.07440918375928,72.5925925925926,41.84431266083378,6,38.0,Standard,Chile,2,2
U00766,4,69.0,40.5791407827552,71.11111111111111,38.873012632302,4,68.0,Basic,Chile,1,2
U00767,2,12.0,12.727922061357855,13.333333333333332,14.14213562373095,2,21.0,Basic,Colombia,1,0
U00768,2,69.0,52.32590180780452,67.77777777777777,45.56910367646639,2,39.0,Basic,Mexico,1,2
U00769,2,89.0,33.94112549695428,86.11111111111111,19.641855032959654,2,25.0,Standard,Peru,2,1
U00770,4,75.0,30.033314835362415,78.05555555555556,26.330832823928038,4,42.0,Basic,Colombia,1,1
U00771,8,77.125,33.48960393060168,78.19444444444444,29.90247227779862,8,23.0,Basic,Brazil,1,2
U00772,6,89.5,30.800974010573107,86.85185185185185,24.549437816767654,6,62.0,Standard,Peru,2,1
U00773,6,60.833333333333336,27.028996775068563,66.48148148148148,28.375060051422107,6,65.0,Basic,Argentina,1,2
U00774,6,45.833333333333336,50.13747766558133,43.51851851851851,44.26863375073121,6,78.0,Basic,Peru,1,2
U00775,5,76.0,32.76430985081175,76.66666666666666,27.193862778934264,5,25.0,Basic,Chile,1,1
U00776,5,52.2,42.745760023656146,52.666666666666664,38.502845814335195,5,56.0,Premium,Argentina,3,2
U00777,2,81.0,14.142135623730951,89.44444444444444,14.927809825049339,2,79.0,Basic,Peru,1,1
U00778,4,35.75,19.311050377094112,39.72222222222222,21.456722641215677,4,26.0,Premium,Argentina,3,0
U00779,6,57.666666666666664,33.314661437071024,59.629629629629626,28.65431832809388,6,34.0,Basic,Brazil,1,2
U00780,2,13.0,8.48528137423857,14.444444444444445,9.428090415820634,2,56.0,Standard,Colombia,2,0
U00781,5,37.2,38.91272285512799,38.44444444444444,37.189869853941225,5,28.0,Basic,Brazil,1,2
U00782,4,35.25,23.51418011895517,39.16666666666667,26.126866798839085,4,63.0,Basic,Chile,1,0
U00783,5,52.0,37.5699347883384,52.88888888888889,32.36176680308545,5,29.0,Premium,Colombia,3,2
U00784,3,37.0,20.42057785666214,41.11111111111111,22.689530951846816,3,29.0,Standard,Argentina,2,0
U00785,4,91.75,15.129992289048486,94.44444444444444,11.111111111111107,4,43.0,Premium,Mexico,3,1
U00786,4,68.0,56.04759881862321,61.111111111111114,45.812284729085114,4,42.0,Standard,Peru,2,2
U00787,2,76.0,42.42640687119285,75.55555555555556,34.569664858009,2,66.0,Standard,Mexico,2,1
U00788,5,52.8,47.60462162437592,52.666666666666664,43.67811554746585,5,19.0,Standard,Argentina,2,2
U00789,3,34.666666666666664,12.220201853215572,38.518518518518526,13.578002059128416,3,53.0,Basic,Brazil,1,0
U00790,4,23.0,21.463146709340332,25.555555555555557,23.847940788155928,4,45.0,Standard,Argentina,2,0
U00791,11,61.54545454545455,27.51495461149677,66.76767676767678,28.06717931024101,11,29.0,Basic,Argentina,1,2
U00792,6,69.0,26.030751045638308,71.66666666666667,18.615671083163857,6,46.0,Standard,Mexico,2,1
U00793,4,46.0,27.251911247959594,51.11111111111111,30.27990138662177,4,28.0,Standard,Peru,2,0
U00794,10,57.1,28.726487970357795,61.44444444444444,28.56921900137318,10,68.0,Premium,Argentina,3,2
U00795,3,52.333333333333336,51.2867754234299,50.37037037037036,43.678586630535015,3,45.0,Basic,Peru,1,2
U00796,4,58.0,32.89376840679705,61.111111111111114,30.751894451328994,4,70.0,Premium,Peru,3,2
U00797,4,43.25,27.62094615806393,48.05555555555555,30.68994017562658,4,19.0,Basic,Peru,1,0
U00798,4,43.0,36.615115275889366,45.833333333333336,36.86673810633133,4,52.0,Standard,Colombia,2,2
U00799,5,49.4,42.73523136710506,50.22222222222222,39.56086106741184,5,79.0,Standard,Argentina,2,2
U00800,4,62.75,14.032699906527847,69.72222222222223,15.591888785030948,4,41.0,Standard,Chile,2,1
U00801,7,55.285714285714285,32.62777081829877,60.317460317460316,34.74015409980657,7,71.0,Premium,Chile,3,2
U00802,7,83.14285714285714,36.62616811074004,82.3809523809524,33.11924192630433,7,62.0,Basic,Colombia,1,2
U00803,2,84.0,1.4142135623730951,93.33333333333334,1.5713484026367568,2,47.0,Standard,Mexico,2,1
U00804,4,51.75,31.383382014478087,57.5,34.870424460531204,4,20.0,Standard,Chile,2,2
U00805,3,20.666666666666668,20.428737928059416,22.962962962962962,22.698597697843795,3,58.0,Standard,Brazil,2,0
U00806,5,63.6,35.3595814454866,69.33333333333334,37.84797399864977,5,49.0,Basic,Argentina,1,2
U00807,5,67.0,42.05948168962618,68.22222222222221,38.6787975862235,5,53.0,Basic,Mexico,1,2
U00808,3,51.666666666666664,56.145643939074496,48.14814814814815,46.84270149262927,3,54.0,Standard,Colombia,2,2
U00809,9,50.55555555555556,33.782802988766015,55.06172839506173,35.91446934548284,9,18.0,Basic,Chile,1,2
U00810,3,87.66666666666667,33.126021996812916,86.2962962962963,23.735511066684616,3,46.0,Standard,Mexico,2,1
U00811,5,49.2,42.856738093326705,50.666666666666664,41.16063083656757,5,28.0,Basic,Peru,1,2
U00812,6,44.5,28.61293413825293,49.444444444444436,31.79214904250325,6,22.0,Standard,Chile,2,2
U00813,4,52.0,48.56610615096362,50.83333333333333,42.52692199830839,4,55.0,Standard,Chile,2,2
U00814,6,53.5,39.53100049328375,58.333333333333336,42.55279944657861,6,62.0,Premium,Peru,3,2
U00815,6,43.0,24.939927826679853,47.77777777777778,27.71103091853317,6,28.0,Basic,Mexico,1,2
U00816,5,104.6,11.013627921806693,99.55555555555556,0.9938079899999148,5,63.0,Basic,Brazil,1,1
U00817,4,82.25,36.62763073600766,79.44444444444444,28.306087117459995,4,68.0,Basic,Brazil,1,1
U00818,3,45.0,36.05551275463989,50.0,40.06168083848877,3,32.0,Standard,Mexico,2,2
U00819,6,73.83333333333333,20.59530690877576,80.92592592592592,21.57292160329837,6,78.0,Basic,Chile,1,1
U00820,9,74.11111111111111,31.34264046169549,77.90123456790123,29.60878896692318,8,40.0,Standard,Mexico,2,2
U00821,7,34.57142857142857,23.99900791600313,38.41269841269842,26.665564351114586,7,66.0,Basic,Brazil,1,2
U00822,4,62.0,49.57822102496216,61.388888888888886,45.59054663399893,4,69.0,Basic,Peru,1,2
U00823,7,48.57142857142857,35.13714626458796,49.52380952380952,29.368225199721216,6,22.0,Basic,Argentina,1,2
U00824,11,57.72727272727273,31.38181291477887,60.90909090909091,29.16457423951858,9,62.0,Standard,Brazil,2,2
U00825,3,65.66666666666667,24.440403706431148,72.96296296296298,27.15600411825683,3,51.0,Basic,Brazil,1,1
U00826,7,70.14285714285714,43.3913530995465,70.31746031746032,40.6111454917739,7,66.0,Standard,Chile,2,2
U00827,5,51.0,27.40437921208944,56.666666666666664,30.44931023565493,4,61.0,Premium,Chile,3,2
U00828,7,46.0,31.722757341273685,51.11111111111111,35.24750815697076,6,41.0,Premium,Colombia,3,2
U00829,2,78.0,41.012193308819754,77.22222222222223,32.212642254053826,2,51.0,Standard,Brazil,2,1
U00830,8,81.125,29.279136892040675,82.08333333333334,24.346394262400477,8,52.0,Premium,Peru,3,2
U00831,3,66.33333333333333,58.73102530463208,62.96296296296296,52.143360470459356,3,41.0,Standard,Colombia,2,2
U00832,5,49.4,38.86901079266104,54.444444444444436,42.58615088163733,5,45.0,Premium,Colombia,3,2
U00833,4,59.5,45.20693162189474,58.333333333333336,37.64136591548637,4,71.0,Basic,Brazil,1,2
U00834,5,54.0,34.94996423460259,57.333333333333336,34.46773406184434,5,51.0,Standard,Colombia,2,2
U00835,5,48.4,26.349573051569543,53.77777777777777,29.277303390632827,5,29.0,Basic,Peru,1,2
U00836,4,68.0,45.217990519998416,66.94444444444444,40.08606995098455,4,34.0,Standard,Argentina,2,2
U00837,6,79.16666666666667,34.71839089973305,78.88888888888889,29.86388875970194,6,75.0,Premium,Argentina,3,2
U00838,3,100.0,15.588457268119896,97.03703703703702,5.132002392796672,3,43.0,Premium,Chile,3,1
U00839,6,59.5,34.44270604932196,62.59259259259259,33.44918140441578,6,49.0,Standard,Mexico,2,2
U00840,5,65.8,23.274449510138798,72.44444444444444,24.912191472261473,5,55.0,Standard,Peru,2,1
U00841,6,59.666666666666664,41.1517516840616,62.40740740740741,40.936063768667694,6,40.0,Basic,Brazil,1,2
U00842,6,59.5,43.79383518259163,61.48148148148149,43.442407833290154,6,74.0,Basic,Argentina,1,2
U00843,6,51.5,27.933850432763474,57.22222222222222,31.03761159195941,6,70.0,Premium,Mexico,3,2
U00844,8,65.25,22.638462845343543,71.94444444444444,24.38484798573651,8,68.0,Standard,Chile,2,2
U00845,6,59.833333333333336,22.346513523739368,66.29629629629629,24.52176324059882,6,65.0,Premium,Chile,3,2
U00846,6,57.166666666666664,32.55405760679714,60.74074074074074,31.627981568652086,6,49.0,Basic,Peru,1,2
U00847,10,59.5,33.23736184209303,63.0,31.800345953204413,10,76.0,Basic,Peru,1,2
U00848,10,66.4,35.86456003726613,67.55555555555556,32.595959422062094,10,48.0,Standard,Mexico,2,2
U00849,9,59.111111111111114,32.57086291628011,64.07407407407408,34.01161747780881,9,46.0,Basic,Brazil,1,2
U00850,9,57.666666666666664,33.455193916640205,60.98765432098766,32.01776341675428,9,27.0,Basic,Peru,1,2
U00851,7,58.714285714285715,39.39422244320557,61.90476190476191,39.83874019667984,7,33.0,Premium,Argentina,3,2
U00852,1,105.0,0.0,100.0,0.0,1,52.0,Basic,Argentina,1,1
U00853,2,80.0,12.727922061357855,88.88888888888889,14.142135623730951,2,64.0,Premium,Mexico,3,1
U00854,3,76.33333333333333,61.01092798288954,68.88888888888889,53.88602512436507,3,43.0,Premium,Peru,3,2
U00855,14,76.5,34.985161689801274,78.01587301587301,32.946987755645715,14,20.0,Standard,Argentina,2,2
U00856,5,63.0,25.816661286851172,69.33333333333334,27.739974276114722,5,18.0,Basic,Colombia,1,2
U00857,2,51.5,54.44722215136416,57.22222222222222,60.496913501515735,2,25.0,Standard,Argentina,2,2
U00858,3,69.66666666666667,28.728615235220328,77.03703703703704,31.511967809490056,3,18.0,Premium,Mexico,3,1
U00859,5,48.6,41.50060240526636,48.44444444444444,35.43904521747061,5,57.0,Basic,Mexico,1,2
U00860,1,45.0,0.0,50.0,0.0,1,47.0,Basic,Brazil,1,0
U00861,5,54.0,24.423349483639626,60.0,27.137054981821805,5,20.0,Standard,Colombia,2,2
U00862,4,87.25,47.84262395256626,79.44444444444444,41.111111111111114,4,49.0,Basic,Colombia,1,2
U00863,6,67.66666666666667,45.85920481938895,69.07407407407408,45.195961070867185,6,76.0,Premium,Mexico,3,2
U00864,4,30.75,27.657126869338157,34.166666666666664,30.730140965931284,4,72.0,Premium,Chile,3,0
U00865,4,36.75,20.1886932051912,40.83333333333333,22.431881339101334,4,55.0,Basic,Mexico,1,0
U00866,3,40.333333333333336,40.10403138505321,44.81481481481482,44.560034872281356,3,73.0,Basic,Chile,1,2
U00867,6,65.0,38.16280912092295,67.22222222222221,36.66835012970406,6,56.0,Standard,Peru,2,2
U00868,8,44.375,35.39143358820848,46.388888888888886,33.47983678125494,8,79.0,Basic,Peru,1,2
U00869,4,74.75,47.67511580129268,76.11111111111111,47.77777777777778,4,56.0,Standard,Argentina,2,2
U00870,14,66.64285714285714,37.014772815639525,67.93650793650794,34.70088477476337,14,47.0,Premium,Colombia,3,2
U00871,4,93.25,19.067861267938085,93.61111111111111,12.048427658972678,4,36.0,Standard,Peru,2,1
U00872,10,82.2,30.626060072355955,83.88888888888889,27.98319111378895,10,34.0,Standard,Peru,2,2
U00873,2,56.0,59.39696961966999,57.77777777777778,59.71123930019734,2,27.0,Premium,Peru,3,2
U00874,8,73.5,38.89546429671643,74.72222222222223,36.998260124019154,8,37.0,Standard,Peru,2,2
U00875,6,62.333333333333336,47.99861109101665,59.444444444444436,40.714301185058474,6,45.0,Basic,Colombia,1,2
U00876,4,65.5,48.01735797257765,65.0,43.34282896910708,4,39.0,Standard,Chile,2,2
U00877,8,76.75,32.805705078755516,78.88888888888889,30.301250548986445,8,76.0,Standard,Mexico,2,2
U00878,5,41.4,44.8252161177166,42.666666666666664,44.12804041216066,4,72.0,Basic,Mexico,1,2
U00879,5,48.0,21.130546609115438,53.333333333333336,23.47838512123938,5,51.0,Standard,Argentina,2,0
U00880,4,41.5,21.047565179849187,46.111111111111114,23.386183533165767,4,66.0,Basic,Argentina,1,0
U00881,4,71.5,11.846237095944574,79.44444444444444,13.16248566216064,4,35.0,Basic,Peru,1,1
U00883,4,64.25,37.42882133686107,67.77777777777777,37.218076054320505,4,61.0,Standard,Colombia,2,2
U00884,3,33.333333333333336,13.316656236958787,37.03703703703704,14.796284707731985,3,28.0,Premium,Brazil,3,0
U00885,4,85.0,18.184242262647807,89.16666666666666,12.014223395043409,4,26.0,Premium,Chile,3,1
U00886,6,44.0,30.48278202526797,48.888888888888886,33.8697578058533,6,35.0,Premium,Colombia,3,2
U00887,2,69.0,48.08326112068523,69.44444444444444,43.21208107251123,2,66.0,Basic,Chile,1,2
U00888,4,51.25,47.19728099513078,55.833333333333336,51.16241386596798,4,54.0,Basic,Mexico,1,2
U00889,7,62.142857142857146,40.70392516465118,63.17460317460318,38.13247738953777,7,44.0,Premium,Mexico,3,2
U00890,3,82.66666666666667,21.007935008784973,86.66666666666667,16.024672335395508,3,40.0,Basic,Brazil,1,1
U00891,2,25.0,4.242640687119285,27.77777777777778,4.714045207910319,2,54.0,Premium,Chile,3,0
U00892,2,44.0,42.42640687119285,48.888888888888886,47.14045207910316,2,34.0,Standard,Argentina,2,2
U00893,3,45.666666666666664,11.930353445448853,50.74074074074074,13.255948272720946,3,26.0,Basic,Brazil,1,0
U00894,6,40.166666666666664,27.866945772126996,44.629629629629626,30.9632730801411,6,29.0,Premium,Argentina,3,2
U00895,6,52.0,43.02557379047954,54.629629629629626,43.395491981078344,6,71.0,Premium,Chile,3,2
U00896,9,44.111111111111114,25.900986682192457,47.03703703703704,23.61601256314698,9,52.0,Standard,Mexico,2,2
U00897,6,53.666666666666664,35.36476589299958,55.370370370370374,31.288515359723252,6,31.0,Standard,Argentina,2,2
U00898,8,35.5,26.68332812825267,39.30555555555555,29.318764419564943,7,35.0,Standard,Chile,2,2
U00899,9,81.44444444444444,26.39654859593916,84.32098765432099,23.92403386624987,9,19.0,Basic,Argentina,1,2
U00900,6,60.166666666666664,24.45744603728416,65.0,23.713828856014494,6,28.0,Standard,Peru,2,2
U00901,8,74.625,36.605766524649404,75.0,33.449532914595174,8,62.0,Standard,Colombia,2,2
U00902,6,67.16666666666667,42.541352431095405,68.88888888888889,40.89130427648523,6,26.0,Basic,Chile,1,2
U00903,5,68.0,26.201145013147805,72.0,23.139405756532128,5,20.0,Basic,Chile,1,1
U00904,4,86.25,31.9100297712177,85.83333333333334,28.333333333333332,4,45.0,Standard,Peru,2,1
U00905,6,79.83333333333333,36.8912817162357,81.1111111111111,35.381518506868126,6,53.0,Basic,Brazil,1,2
U00906,2,29.0,14.142135623730951,32.22222222222222,15.713484026367725,2,30.0,Basic,Peru,1,0
U00907,3,48.0,35.79106033634656,53.333333333333336,39.76784481816284,3,27.0,Standard,Colombia,2,2
U00908,5,61.8,16.52876280911551,68.66666666666666,18.365292010128343,5,63.0,Basic,Peru,1,1
U00909,5,59.0,42.52646234992984,62.44444444444444,43.591821636406145,5,19.0,Basic,Chile,1,2
U00910,5,80.4,47.63192206913343,74.66666666666666,41.076562059370104,5,52.0,Standard,Peru,2,2
U00911,3,43.333333333333336,62.96295206971583,38.51851851851852,53.29087816384011,3,29.0,Standard,Colombia,2,2
U00912,7,65.28571428571429,31.26613868982591,67.93650793650794,26.72392441970974,7,42.0,Premium,Chile,3,2
U00913,8,87.375,38.92827653885687,81.80555555555556,31.678151634924834,8,18.0,Basic,Chile,1,2
U00914,2,31.0,21.213203435596427,34.44444444444444,23.57022603955158,2,64.0,Basic,Chile,1,0
U00915,4,63.5,25.22564832335005,70.27777777777777,27.62737057590301,4,29.0,Basic,Colombia,1,1
U00916,4,84.0,18.12916618784953,88.61111111111111,14.065543223524621,4,76.0,Basic,Argentina,1,1
U00917,5,70.4,52.82802286665667,66.22222222222221,46.49173562560857,5,54.0,Basic,Colombia,1,2
U00918,2,103.5,17.67766952966369,100.0,0.0,2,50.0,Standard,Chile,2,1
U00919,5,34.2,29.575327555244424,38.0,32.86147506138269,5,79.0,Standard,Brazil,2,0
U00920,5,59.6,50.182666330118415,56.88888888888889,43.9303601534278,4,53.0,Premium,Argentina,3,2
U00921,4,59.25,39.20352875273687,65.0,42.644091249767754,4,28.0,Premium,Argentina,3,2
U00922,4,30.25,28.8371866404012,33.61111111111111,32.041318489334664,4,39.0,Basic,Brazil,1,0
U00923,7,85.14285714285714,33.283772679934046,82.38095238095238,25.9980101440877,6,51.0,Standard,Colombia,2,1
U00924,3,67.0,2.6457513110645907,74.44444444444444,2.9397236789606613,3,77.0,Standard,Mexico,2,1
U00925,10,76.1,31.30654883566696,76.0,24.24271417709151,9,43.0,Premium,Colombia,3,2
U00926,5,60.4,33.11042132018256,64.66666666666666,33.28144108940678,5,49.0,Standard,Brazil,2,2
U00927,3,60.333333333333336,50.143128475727686,56.666666666666664,37.859388972001824,3,49.0,Basic,Argentina,1,2
U00928,4,75.75,33.87599937025229,77.77777777777779,29.578659863853943,3,76.0,Standard,Mexico,2,1
U00929,1,17.0,0.0,18.88888888888889,0.0,1,42.0,Standard,Colombia,2,0
U00930,5,58.2,45.86065852122056,57.11111111111111,40.05859905219716,5,30.0,Premium,Chile,3,2
U00931,6,80.0,38.92557000224917,75.92592592592592,30.067140233329468,6,66.0,Premium,Peru,3,2
U00932,5,47.4,38.135285497816845,52.0,41.3909395465144,5,71.0,Standard,Argentina,2,2
U00933,3,56.333333333333336,11.060440015358038,62.59259259259259,12.289377794842265,3,67.0,Standard,Mexico,2,0
U00935,3,85.33333333333333,29.535289626704753,85.92592592592594,21.554791891779946,3,71.0,Standard,Peru,2,1
U00936,5,65.4,46.5220377885578,61.33333333333333,36.44207309358271,4,32.0,Basic,Mexico,1,2
U00937,6,65.0,36.62239751845856,68.33333333333333,35.63013012661483,6,63.0,Basic,Peru,1,2
U00938,3,73.33333333333333,49.702447961175245,72.96296296296296,46.82952183426965,3,39.0,Standard,Peru,2,2
U00939,3,46.333333333333336,31.942656954820357,51.48148148148149,35.49184106091152,3,63.0,Standard,Peru,2,2
U00940,7,49.857142857142854,36.503098368168565,54.76190476190476,39.688676774112196,7,47.0,Premium,Chile,3,2
U00941,4,97.75,5.90903263374528,100.0,0.0,4,61.0,Premium,Brazil,3,1
U00942,4,73.0,39.38696908031047,73.61111111111111,34.094699876531855,4,67.0,Premium,Chile,3,2
U00943,5,42.0,36.0416425818802,44.66666666666667,36.15296719547425,4,58.0,Basic,Brazil,1,2
U00944,6,66.33333333333333,44.75116385823576,64.44444444444444,39.6528142634586,5,65.0,Standard,Brazil,2,2
U00945,5,59.8,24.833445189904683,66.44444444444444,27.592716877671876,5,79.0,Standard,Brazil,2,2
U00946,6,58.333333333333336,37.96665203394509,63.333333333333336,40.49081590730799,6,35.0,Standard,Peru,2,2
U00947,5,72.2,39.701385366256424,71.77777777777779,34.79747401077935,5,23.0,Basic,Brazil,1,2
U00948,6,42.333333333333336,37.86114983286517,46.2962962962963,40.8772125035161,6,76.0,Basic,Argentina,1,2
U00949,5,43.2,33.81863391682165,48.0,37.57625990757962,5,60.0,Standard,Mexico,2,2
U00950,4,34.25,36.29853073243231,38.05555555555556,40.3317008138137,4,25.0,Basic,Peru,1,2
U00951,2,43.0,41.012193308819754,47.77777777777778,45.5691036764664,2,18.0,Standard,Argentina,2,2
U00952,3,36.0,13.74772708486752,40.0,15.275252316519468,3,37.0,Standard,Peru,2,0
U00953,5,55.2,35.11694747554235,58.0,33.42025703442321,5,39.0,Standard,Colombia,2,2
U00954,10,66.3,31.906286388596072,68.33333333333334,28.11523416794255,10,53.0,Basic,Chile,1,2
